2026-01-06 22:23:43,159 ERROR Horse - Distance is negative
2026-01-06 22:23:43,176 ERROR Horse - Name is blank
2026-01-06 22:23:43,179 ERROR Horse - Name is blank
2026-01-06 22:23:43,180 ERROR Horse - Name is blank
2026-01-06 22:23:43,181 ERROR Horse - Name is blank
2026-01-06 22:23:43,182 ERROR Horse - Speed is negative
2026-01-06 22:23:43,184 ERROR Horse - Name is null
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 25], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 26], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 27], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 28], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 29], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 30], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 31], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 32], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 33], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 34], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 35], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 36], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 37], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 38], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 39], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 40], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 41], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 42], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 43], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 44], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 45], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 46], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 47], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 48], скорость [10.0]
2026-01-06 22:23:52,778 DEBUG Horse - Создание Horse, имя [Horse 49], скорость [10.0]
2026-01-06 22:23:52,779 DEBUG Hippodrome - Создание Hippodrome, лошадей [50]
2026-01-06 22:23:52,788 ERROR Hippodrome - Horses list is null
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 0], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 1], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 2], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 3], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 4], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 5], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 6], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 7], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 8], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 9], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 10], скорость [10.0]
